fund_id,fund_name,asset_family,method,method_label,rebalance_date,holding_rank,ticker,asset_class,sector,target_weight,target_weight_pct,is_active_holding
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,53,SLB,Equity,Energy,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,54,T,Equity,Comm,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,55,TRX-USD,Crypto,Crypto,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,56,UPS,Equity,Industrials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,57,USB,Equity,Financials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,58,WFC,Equity,Financials,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,59,XLM-USD,Crypto,Crypto,0.0,0.0,False
combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,2023-12-01,60,XOM,Equity,Energy,0.0,0.0,False
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,1,KO,Equity,Consumer,0.1,10.0,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,2,MRK,Equity,Healthcare,0.1,10.0,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,3,WMT,Equity,Consumer,0.1,10.0,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,4,ABBV,Equity,Healthcare,0.0999999999999999,9.99999999999999,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,5,V,Equity,Financials,0.0999999999999999,9.99999999999999,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,6,TMUS,Equity,Comm,0.0893011467528036,8.93011467528036,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,7,O,Equity,RealEstate,0.083212791343519,8.3212791343519,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,8,EA,Equity,Comm,0.0496709826696273,4.96709826696273,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,9,DUK,Equity,Utilities,0.0419710793555696,4.197107935556961,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,10,CVX,Equity,Energy,0.0403366906834265,4.0336690683426495,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,11,T,Equity,Comm,0.0350560686811461,3.50560686811461,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,12,ABT,Equity,Healthcare,0.0307022069139194,3.07022069139194,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,13,AMGN,Equity,Healthcare,0.0236738183767428,2.36738183767428,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,14,GE,Equity,Industrials,0.0182187920895152,1.82187920895152,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,15,BTC-USD,Crypto,Crypto,0.0160286239211367,1.60286239211367,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,16,TRX-USD,Crypto,Crypto,0.0158138474969167,1.5813847496916702,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,17,OXY,Equity,Energy,0.0123287500326928,1.23287500326928,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,18,NVDA,Equity,Tech,0.0117000094300377,1.17000094300377,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,19,AMD,Equity,Tech,0.0091975240652065,0.91975240652065,True
combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,2023-12-01,20,NEM,Equity,Materials,0.0067872843132009,0.6787284313200901,True
