rebalance_date,fund_id,fund_name,asset_family,method,method_label,allocation_bucket,target_weight,target_weight_pct
2023-12-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,Financials,0.0999999999999647,9.99999999999647
2023-12-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,Healthcare,0.037485092607075596,3.7485092607075594
2023-12-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,Industrials,0.1534951390147377,15.349513901473772
2023-12-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,Materials,0.0,0.0
2023-12-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,RealEstate,0.0,0.0
2023-12-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,Tech,0.30000000000331084,30.000000000331084
2023-12-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,Maximum Sharpe,Utilities,0.0999999999968923,9.99999999968923
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1862835651050136,18.62835651050136
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1731251229423105,17.31251229423105
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2999999999999997,29.99999999999997
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.1405913119526756,14.059131195267561
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0999999999999999,9.99999999999999
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.0999999999999999,9.99999999999999
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0,0.0
2021-01-04,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.0,0.0
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.19396906990969248,19.39690699096925
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1653896767020238,16.538967670202382
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2999999999999997,29.99999999999997
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.1406412533882834,14.06412533882834
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0999999999999999,9.99999999999999
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.0999999999999998,9.99999999999998
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0,0.0
2021-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.0,0.0
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1799692045505466,17.99692045505466
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1628443626846393,16.28443626846393
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.29999999999999993,29.999999999999993
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.1545614401077702,15.45614401077702
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.1,10.0
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.0999999999999999,9.99999999999999
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0,0.0
2021-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.0026249926570435,0.26249926570435
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.30000000000000004,30.000000000000004
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1222867693483087,12.22867693483087
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0163059644540074,1.63059644540074
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2503302145614187,25.033021456141867
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.1,10.0
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0144139367698041,1.4413936769804099
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.1,10.0
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0,0.0
2021-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.0966631148664605,9.66631148664605
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.245042440066554,24.5042440066554
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1321726272383588,13.21726272383588
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.017316707763752402,1.7316707763752401
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.25884141732563604,25.884141732563602
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0888449765638183,8.88449765638183
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.006462120181892,0.6462120181891999
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.069520174849228,6.952017484922799
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0,0.0
2021-05-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1817995360107599,18.17995360107599
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.2378464909701841,23.78464909701841
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1442114106738434,14.42114106738434
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0054730688972376,0.5473068897237601
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.23812891659034,23.812891659034
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0997644501176231,9.97644501176231
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0,0.0
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.0962277869803784,9.62277869803784
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0,0.0
2021-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1783478757703926,17.83478757703926
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.179323060732843,17.9323060732843
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1809995079157107,18.09995079157107
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0073734728706725,0.7373472870672501
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0325535751280269,3.25535751280269
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.20863165744251788,20.863165744251788
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.10773111517490229,10.773111517490229
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0,0.0
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.1573423247022338,15.73423247022338
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.003020346719963,0.3020346719963
2021-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1230249393131287,12.30249393131287
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.18345649275462111,18.34564927546211
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.170296192901394,17.0296192901394
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0071602900806114,0.71602900806114
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0314241484103165,3.14241484103165
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2086161328240181,20.861613282401812
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.1119103423367843,11.19103423367843
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0,0.0
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.1676205521863926,16.76205521863926
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0,0.0
2021-08-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.11951584850586139,11.951584850586139
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.18490613706458278,18.490613706458277
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1631807841061944,16.318078410619442
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0077691152574171,0.77691152574171
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0,0.0
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.038091346937686,3.8091346937686
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.1880143655970638,18.80143655970638
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.1048277932368438,10.48277932368438
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0,0.0
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.17686236849475812,17.68623684947581
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0091895157922981,0.91895157922981
2021-09-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.127158573513155,12.715857351315499
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1888412984486583,18.88412984486583
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.14074927748056598,14.074927748056599
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0042867017074073,0.42867017074073
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0547109485062102,5.47109485062102
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.18050720156323502,18.050720156323504
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0904778202045689,9.047782020456891
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0031981160017212,0.31981160017212
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.1968780463231528,19.68780463231528
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0227122937895905,2.27122937895905
2021-10-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.11763829597488859,11.76382959748886
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.18174527679392502,18.1745276793925
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.18040432737149148,18.040432737149146
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0049258559766915,0.49258559766915
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0651168649696636,6.51168649696636
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.1939695305912495,19.39695305912495
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0752122058417977,7.521220584179771
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0015804549404613,0.15804549404613
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.15676502387169222,15.676502387169222
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.035660387263055,3.5660387263055005
2021-11-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1046200723799721,10.462007237997211
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1804976033154429,18.04976033154429
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.15607937069918187,15.607937069918187
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0254072222775246,2.54072222775246
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0517809004343931,5.17809004343931
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.18399929282296382,18.39992928229638
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0679331200843943,6.79331200843943
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.042962877761309,4.2962877761308995
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.12380415941950801,12.380415941950801
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0304355115404987,3.04355115404987
2021-12-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1370999416447826,13.709994164478259
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1552768845139611,15.52768845139611
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1619238899104479,16.19238899104479
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0219741771038489,2.1974177103848898
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0462030646886253,4.6203064688625295
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2124430097273479,21.244300972734788
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0814701190672133,8.14701190672133
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0223903615834833,2.23903615834833
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.11253184904445519,11.253184904445519
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0430780818783877,4.30780818783877
2022-01-03,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.142708562482228,14.270856248222799
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.10371712431658131,10.371712431658132
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1823410503414028,18.23410503414028
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0758547676176671,7.58547676176671
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0229282523530353,2.2928252353035297
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2155325837420208,21.55325837420208
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.036491645927080804,3.6491645927080802
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0251701131535473,2.51701131535473
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.11141505051450609,11.14150505145061
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0290523847041112,2.90523847041112
2022-02-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1974970273300456,19.74970273300456
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.107785114700311,10.7785114700311
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.2906659938615226,29.06659938615226
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0610299705257894,6.1029970525789405
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.014492432650248,1.4492432650248002
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2170003206819398,21.70003206819398
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0316528820310827,3.16528820310827
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0296603778365268,2.96603778365268
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.074137738280454,7.4137738280454
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0138661709700704,1.38661709700704
2022-03-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.15970899846205439,15.97089984620544
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1232442974139915,12.32442974139915
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.2536882894835265,25.36882894835265
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0851817064253148,8.51817064253148
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.2181791490327459,21.81791490327459
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0311395316455244,3.11395316455244
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.0568393374990485,5.68393374990485
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.059432456946737,5.9432456946737
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0165105658289209,1.6510565828920898
2022-04-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1557846657241896,15.57846657241896
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.132977304763544,13.297730476354399
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.2411220516983838,24.11220516983838
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0629269666183495,6.29269666183495
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.203215816537714,20.3215816537714
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0450191697835083,4.50191697835083
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.1245798778999544,12.457987789995439
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.0022959533668303,0.22959533668303
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0181439814209937,1.8143981420993702
2022-05-02,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.1697188779107214,16.97188779107214
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1171059397714002,11.71059397714002
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1450989389538287,14.50989389538287
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0083876321442256,0.83876321442256
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0340105615512661,3.40105615512661
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0010765844439791,0.10765844439791
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.3141758875019866,31.41758875019866
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Industrials,0.0254592432232543,2.54592432232543
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Materials,0.1347744110483184,13.477441104831838
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,RealEstate,0.0,0.0
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Tech,0.0036123665634356,0.36123665634356
2022-06-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Utilities,0.2162984347983044,21.62984347983044
2022-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Comm,0.1150100538459736,11.50100538459736
2022-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Consumer,0.1889402398247132,18.89402398247132
2022-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Crypto,0.0,0.0
2022-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Energy,0.0463946554621419,4.63946554621419
2022-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Financials,0.0,0.0
2022-07-01,combined_minimum_variance,Combined Minimum Variance,combined,minimum_variance,Minimum Variance,Healthcare,0.32353206025472603,32.3532060254726
