trading_date,ticker,sector,ticker_sentiment,ticker_positive,ticker_neutral,ticker_negative,headline_count,positive_headlines,neutral_headlines,negative_headlines,sentiment_dispersion,ticker_sentiment_label
2020-03-10,ADBE,Tech,0.148,0.0295,0.9704999999999999,0.0,2,1,1,0,0.148,positive
2020-03-10,AMD,Tech,0.296,0.059,0.941,0.0,1,1,0,0,0.0,positive
2020-03-10,INTC,Tech,0.4939,0.457,0.543,0.0,1,1,0,0,0.0,positive
2020-03-10,NVDA,Tech,0.296,0.059,0.941,0.0,1,1,0,0,0.0,positive
2020-03-10,QCOM,Tech,0.130575,0.056999999999999995,0.9430000000000001,0.0,4,2,2,0,0.13287999049894605,positive
2020-03-10,AEP,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-10,DUK,Utilities,0.148,0.134,0.866,0.0,2,1,1,0,0.148,positive
2020-03-10,NEE,Utilities,0.39495,0.36250000000000004,0.6375,0.0,2,2,0,0,0.09895000000000001,positive
2020-03-10,SO,Utilities,0.5719,0.54,0.46,0.0,1,1,0,0,0.0,positive
2020-03-11,CMCSA,Comm,-0.296,0.07,0.791,0.139,1,0,0,1,0.0,negative
2020-03-11,EA,Comm,0.148,0.0835,0.9165,0.0,2,1,1,0,0.148,positive
2020-03-11,T,Comm,0.259,0.1764,0.8236000000000001,0.0,5,3,2,0,0.26239227884981675,positive
2020-03-11,TTWO,Comm,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-11,DIS,Consumer,0.04228571428571428,0.03414285714285714,0.9658571428571429,0.0,7,1,6,0,0.10357842340911727,neutral
2020-03-11,KO,Consumer,-0.07485,0.011166666666666667,0.9311666666666666,0.057666666666666665,6,0,4,2,0.11360785991001385,negative
2020-03-11,SBUX,Consumer,-0.23546,0.065,0.7732,0.1618,5,0,1,4,0.26484419268694565,negative
2020-03-11,WMT,Consumer,0.10822000000000001,0.09359999999999999,0.8812,0.0252,5,2,2,1,0.18601213293761246,positive
2020-03-11,COP,Energy,0.051166666666666666,0.139,0.741,0.11933333333333335,3,1,1,1,0.16443057974584763,positive
2020-03-11,CVX,Energy,-0.028999999999999998,0.08275,0.792,0.12525,4,2,1,1,0.311770404304193,neutral
2020-03-11,OXY,Energy,0.03485625,0.1044375,0.7933125,0.10225000000000001,16,8,4,4,0.26451653296332445,neutral
2020-03-11,SLB,Energy,0.1744,0.14166666666666666,0.8303333333333333,0.02766666666666667,3,2,1,0,0.12368260454351157,positive
2020-03-11,XOM,Energy,-0.06834285714285715,0.09657142857142857,0.7351428571428571,0.1682857142857143,7,3,2,2,0.4340757697425082,negative
2020-03-11,GS,Financials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-11,MS,Financials,0.3818,0.123,0.821,0.056,1,1,0,0,0.0,positive
2020-03-11,USB,Financials,0.09545,0.03075,0.9552499999999999,0.014,4,1,3,0,0.16532424958244932,positive
2020-03-11,V,Financials,0.20095,0.155,0.845,0.0,2,1,1,0,0.20095,positive
2020-03-11,WFC,Financials,0.24225,0.135,0.778,0.087,2,2,0,0,0.13955,positive
2020-03-11,ABBV,Healthcare,0.2554375,0.189625,0.763,0.0475,8,5,1,2,0.26952258688976327,positive
2020-03-11,ABT,Healthcare,0.4939,0.198,0.802,0.0,1,1,0,0,0.0,positive
2020-03-11,AMGN,Healthcare,0.24695,0.132,0.835,0.033,2,1,1,0,0.24695,positive
2020-03-11,GILD,Healthcare,0.2343666666666667,0.1491111111111111,0.8508888888888888,0.0,9,4,5,0,0.27393289527019404,positive
2020-03-11,MRK,Healthcare,0.0,0.033,0.9339999999999999,0.033,2,0,2,0,0.0,neutral
2020-03-11,BA,Industrials,0.06415714285714287,0.10571428571428572,0.8390000000000001,0.055285714285714285,7,3,3,1,0.15310743993439804,positive
2020-03-11,CAT,Industrials,-0.04676666666666666,0.08066666666666666,0.8326666666666668,0.08666666666666667,3,1,1,1,0.20521394256293166,neutral
2020-03-11,MMM,Industrials,0.14413333333333336,0.17333333333333334,0.7793333333333333,0.04733333333333333,3,1,1,1,0.4480804788824833,positive
2020-03-11,UPS,Industrials,0.6124,0.455,0.545,0.0,1,1,0,0,0.0,positive
2020-03-11,DD,Materials,0.016383333333333333,0.019,0.9476666666666667,0.0335,6,1,4,1,0.10486913140777995,neutral
2020-03-11,DOW,Materials,-0.0019000000000000035,0.05688888888888889,0.8591111111111112,0.08388888888888889,9,2,3,4,0.16743125952660892,neutral
2020-03-11,NEM,Materials,0.342,0.299,0.6573333333333333,0.043666666666666666,6,4,2,0,0.2758829159867159,positive
2020-03-11,AMT,RealEstate,-0.0516,0.173,0.647,0.18,1,0,0,1,0.0,negative
2020-03-11,CCI,RealEstate,-0.0258,0.0865,0.8235,0.09,2,0,1,1,0.0258,neutral
2020-03-11,O,RealEstate,0.3818,0.258,0.742,0.0,2,2,0,0,0.0,positive
2020-03-11,PLD,RealEstate,0.4215,0.237,0.763,0.0,1,1,0,0,0.0,positive
2020-03-11,PSA,RealEstate,0.7964,0.474,0.526,0.0,1,1,0,0,0.0,positive
2020-03-11,ADBE,Tech,0.159225,0.1905,0.764,0.0455,4,2,1,1,0.5280895822443386,positive
2020-03-11,AMD,Tech,0.12680000000000002,0.25,0.5575,0.1925,2,1,0,1,0.5916,positive
2020-03-11,INTC,Tech,0.25908333333333333,0.168,0.806,0.026,6,4,2,0,0.2285674474975725,positive
2020-03-11,NVDA,Tech,-0.0801,0.1805,0.7284999999999999,0.091,2,1,0,1,0.5568,negative
2020-03-11,QCOM,Tech,-0.07756666666666667,0.15066666666666667,0.7366666666666667,0.11266666666666665,3,2,0,1,0.3960016610515107,negative
2020-03-11,D,Utilities,-0.0516,0.179,0.634,0.187,1,0,0,1,0.0,negative
2020-03-11,DUK,Utilities,0.15480000000000002,0.198,0.7085,0.0935,2,1,0,1,0.20640000000000003,positive
2020-03-11,NEE,Utilities,0.11676666666666667,0.163,0.7746666666666666,0.06233333333333333,3,1,1,1,0.20271721409117896,positive
2020-03-11,SO,Utilities,-0.0516,0.179,0.634,0.187,1,0,0,1,0.0,negative
2020-03-12,CMCSA,Comm,-0.10233999999999999,0.07139999999999999,0.788,0.1406,5,1,1,3,0.3435791472135642,negative
2020-03-12,T,Comm,0.08158000000000001,0.058399999999999994,0.9208000000000001,0.0208,5,1,3,1,0.21816652722175328,positive
2020-03-12,TMUS,Comm,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2020-03-12,DIS,Consumer,0.011576000000000005,0.0712,0.8697199999999999,0.059079999999999994,25,7,13,5,0.29704990998820385,neutral
2020-03-12,KO,Consumer,-0.05666666666666667,0.014499999999999999,0.9648333333333333,0.020666666666666667,6,0,5,1,0.12671051872498806,negative
2020-03-12,NKE,Consumer,0.050575,0.03825,0.96175,0.0,4,1,3,0,0.08759846959279596,positive
2020-03-12,SBUX,Consumer,0.10734444444444444,0.16422222222222221,0.7416666666666667,0.0941111111111111,9,5,1,3,0.436642073381521,positive
2020-03-12,WMT,Consumer,0.13396666666666665,0.084,0.916,0.0,3,1,2,0,0.18945747690591563,positive
2020-03-12,COP,Energy,0.017724999999999998,0.04,0.90225,0.05775,4,1,2,1,0.1690464636571851,neutral
2020-03-12,CVX,Energy,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-12,OXY,Energy,0.1775157894736842,0.13405263157894734,0.8459473684210527,0.02,19,11,6,2,0.21783007927029507,positive
2020-03-12,SLB,Energy,0.0,0.05,0.901,0.05,1,0,1,0,0.0,neutral
2020-03-12,XOM,Energy,0.1182,0.11499999999999999,0.815,0.06975,4,2,1,1,0.23516067911111327,positive
2020-03-12,GS,Financials,-0.09106666666666667,0.0,0.9420000000000001,0.057999999999999996,3,0,2,1,0.12878771508010986,negative
2020-03-12,MS,Financials,0.05983333333333332,0.04,0.8646666666666666,0.09533333333333334,3,1,1,1,0.2421820573223559,positive
2020-03-12,USB,Financials,0.019199999999999995,0.03,0.86775,0.10225000000000001,4,1,1,2,0.22122910070784085,neutral
2020-03-12,V,Financials,-0.0843,0.0,0.9526,0.0474,5,0,4,1,0.1686,negative
2020-03-12,WFC,Financials,0.1319142857142857,0.09485714285714285,0.8642857142857142,0.04085714285714286,7,3,3,1,0.23031782034255824,positive
2020-03-12,ABBV,Healthcare,0.19068000000000002,0.0782,0.9218,0.0,5,2,3,0,0.2335343520769482,positive
2020-03-12,ABT,Healthcare,0.0,0.0,1.0,0.0,3,0,3,0,0.0,neutral
2020-03-12,AMGN,Healthcare,-0.3612,0.065,0.796,0.139,1,0,0,1,0.0,negative
2020-03-12,GILD,Healthcare,-0.2043,0.08816666666666667,0.7423333333333333,0.16949999999999998,6,1,1,4,0.36139058279558606,negative
2020-03-12,MRK,Healthcare,-0.36188333333333333,0.013833333333333335,0.8011666666666667,0.18483333333333332,6,0,3,3,0.3675106593314298,negative
2020-03-12,BA,Industrials,-0.20088333333333333,0.0,0.8901666666666667,0.10983333333333334,6,0,3,3,0.21248065336767855,negative
2020-03-12,CAT,Industrials,-0.23353333333333334,0.03233333333333333,0.7793333333333333,0.18833333333333332,3,0,0,3,0.04417060359811966,negative
2020-03-12,GE,Industrials,-0.29596666666666666,0.0,0.8130000000000001,0.18699999999999997,3,0,1,2,0.21991629215580086,negative
2020-03-12,MMM,Industrials,-0.13486666666666666,0.03233333333333333,0.8513333333333334,0.11633333333333333,3,0,1,2,0.09536513455602572,negative
2020-03-12,UPS,Industrials,0.0,0.0,1.0,0.0,3,0,3,0,0.0,neutral
2020-03-12,DD,Materials,-0.07240000000000002,0.07875,0.802,0.11925000000000001,4,1,0,3,0.286501003488644,negative
2020-03-12,DOW,Materials,-0.010579999999999989,0.058800000000000005,0.868,0.0732,5,1,2,2,0.2937833923148142,neutral
2020-03-12,NEM,Materials,-0.1806,0.0315,0.901,0.0675,2,0,1,1,0.1806,negative
2020-03-12,AMT,RealEstate,-0.3612,0.063,0.802,0.135,1,0,0,1,0.0,negative
2020-03-12,CCI,RealEstate,0.04269999999999999,0.137,0.7955000000000001,0.0675,2,1,0,1,0.40390000000000004,neutral
2020-03-12,O,RealEstate,0.11905,0.163,0.7215,0.1155,2,1,0,1,0.32135,positive
2020-03-12,PSA,RealEstate,0.296,0.196,0.804,0.0,1,1,0,0,0.0,positive
2020-03-12,ADBE,Tech,0.018228571428571427,0.04114285714285715,0.9425,0.016357142857142855,14,3,9,2,0.1633618264054691,neutral
2020-03-12,AMD,Tech,-0.1806,0.03,0.9065,0.0635,2,0,1,1,0.1806,negative
2020-03-12,INTC,Tech,0.25542857142857145,0.16614285714285715,0.8338571428571429,0.0,7,4,3,0,0.2675025698903829,positive
2020-03-12,NVDA,Tech,-0.3612,0.06,0.813,0.127,1,0,0,1,0.0,negative
2020-03-12,QCOM,Tech,0.039599999999999996,0.14250000000000002,0.794,0.0635,2,1,0,1,0.40080000000000005,neutral
2020-03-12,D,Utilities,-0.022866666666666664,0.0655,0.8543333333333334,0.08,6,2,2,2,0.2106858931099934,neutral
2020-03-12,DUK,Utilities,0.13615,0.134375,0.807125,0.05825,8,5,2,1,0.1734138114453402,positive
2020-03-12,NEE,Utilities,0.03315714285714285,0.123,0.8192857142857142,0.05771428571428572,7,3,2,2,0.2384162258209241,neutral
2020-03-12,SO,Utilities,-0.1383,0.013000000000000001,0.8869999999999999,0.1,5,0,2,3,0.13574997605892974,negative
2020-03-13,CMCSA,Comm,0.06959,0.11739999999999999,0.7972,0.0856,10,6,3,1,0.2787631412149031,positive
2020-03-13,EA,Comm,0.148,0.0365,0.9635,0.0,2,1,1,0,0.148,positive
2020-03-13,T,Comm,0.173675,0.13025,0.8160000000000001,0.05375,4,2,2,0,0.1814169696445181,positive
2020-03-13,DIS,Consumer,-0.07691111111111111,0.04516666666666667,0.8517222222222222,0.1031111111111111,18,3,10,5,0.330499441735768,negative
2020-03-13,SBUX,Consumer,0.03002222222222222,0.034,0.9550000000000001,0.011000000000000001,9,1,8,0,0.09438080993480939,neutral
2020-03-13,WMT,Consumer,0.225875,0.13574999999999998,0.81575,0.0485,4,2,2,0,0.23477471515263307,positive
2020-03-13,COP,Energy,0.125,0.105,0.8260000000000001,0.069,2,1,1,0,0.125,positive
2020-03-13,CVX,Energy,0.2495666666666667,0.15833333333333333,0.8416666666666667,0.0,3,3,0,0,0.033422580524084144,positive
2020-03-13,OXY,Energy,-0.030076470588235288,0.09929411764705882,0.7453529411764706,0.15541176470588236,17,6,7,4,0.36707029544667324,neutral
2020-03-13,SLB,Energy,0.4215,0.166,0.735,0.1,1,1,0,0,0.0,positive
2020-03-13,XOM,Energy,0.27614285714285713,0.1972857142857143,0.767,0.03571428571428571,7,6,1,0,0.1496696348356497,positive
2020-03-13,GS,Financials,-0.4939,0.0,0.656,0.344,1,0,0,1,0.0,negative
2020-03-13,MS,Financials,-0.1421,0.0155,0.91825,0.066,4,0,2,2,0.17997674849824352,negative
2020-03-13,USB,Financials,-0.18946666666666667,0.020666666666666667,0.891,0.08800000000000001,3,0,1,2,0.18497144524373366,negative
2020-03-13,V,Financials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-13,WFC,Financials,-0.17301666666666668,0.033,0.8616666666666667,0.10516666666666667,6,0,4,2,0.23877423379046203,negative
2020-03-13,ABBV,Healthcare,0.0,0.0,1.0,0.0,3,0,3,0,0.0,neutral
2020-03-13,AMGN,Healthcare,0.148,0.039,0.9610000000000001,0.0,2,1,1,0,0.148,positive
2020-03-13,GILD,Healthcare,-0.09710000000000002,0.054125,0.835125,0.11074999999999999,8,1,4,3,0.25891021609816794,negative
2020-03-13,MRK,Healthcare,-0.011099999999999999,0.039,0.8805000000000001,0.0805,2,1,0,1,0.3071,neutral
2020-03-13,BA,Industrials,0.148,0.108,0.892,0.0,2,1,1,0,0.148,positive
2020-03-13,CAT,Industrials,-0.128,0.0,0.857,0.143,2,0,0,2,0.0,negative
2020-03-13,GE,Industrials,0.2023,0.205,0.795,0.0,1,1,0,0,0.0,positive
2020-03-13,MMM,Industrials,0.0,0.0,1.0,0.0,3,0,3,0,0.0,neutral
2020-03-13,UPS,Industrials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-13,DD,Materials,0.4019,0.252,0.748,0.0,1,1,0,0,0.0,positive
2020-03-13,DOW,Materials,-0.064,0.0,0.9285,0.0715,2,0,1,1,0.064,negative
2020-03-13,NEM,Materials,0.08333333333333333,0.05833333333333333,0.8933333333333334,0.04833333333333333,3,1,2,0,0.11785113019775792,positive
2020-03-13,AMT,RealEstate,0.148,0.0405,0.9595,0.0,2,1,1,0,0.148,positive
2020-03-13,CCI,RealEstate,0.148,0.0405,0.9595,0.0,2,1,1,0,0.148,positive
2020-03-13,PLD,RealEstate,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-13,PSA,RealEstate,0.296,0.081,0.919,0.0,1,1,0,0,0.0,positive
2020-03-13,ADBE,Tech,0.0687875,0.0798125,0.8666875,0.0535,16,5,8,3,0.1812366921838677,positive
2020-03-13,AMD,Tech,0.047642857142857147,0.1217142857142857,0.8225714285714286,0.055714285714285716,7,4,2,1,0.35034839744436785,neutral
2020-03-13,INTC,Tech,0.08172499999999999,0.076,0.9054166666666666,0.018583333333333334,12,3,8,1,0.2407092129693696,positive
2020-03-13,NVDA,Tech,-0.128,0.061,0.864,0.075,1,0,0,1,0.0,negative
2020-03-13,QCOM,Tech,-0.128,0.061,0.864,0.075,1,0,0,1,0.0,negative
2020-03-13,AEP,Utilities,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-13,D,Utilities,0.2732,0.231,0.769,0.0,1,1,0,0,0.0,positive
2020-03-13,NEE,Utilities,0.10115,0.1155,0.8845000000000001,0.0,2,1,1,0,0.10115,positive
2020-03-13,SO,Utilities,0.21230000000000002,0.107,0.8930000000000001,0.0,3,1,2,0,0.3002375392918081,positive
2020-03-16,CMCSA,Comm,-0.05960000000000001,0.0405,0.896,0.06341666666666666,12,1,8,3,0.2261424329930144,negative
2020-03-16,EA,Comm,-0.38155,0.0325,0.7225,0.245,2,0,0,2,0.02034999999999998,negative
2020-03-16,T,Comm,-0.012866666666666662,0.16211111111111112,0.6773333333333333,0.16055555555555556,9,3,1,5,0.4350750152432209,neutral
2020-03-16,TMUS,Comm,0.39246,0.28500000000000003,0.7150000000000001,0.0,5,4,1,0,0.26405983867297955,positive
2020-03-16,DIS,Consumer,-0.09346086956521739,0.06426086956521739,0.8166086956521739,0.11913043478260871,23,4,10,9,0.26954274443491283,negative
2020-03-16,KO,Consumer,-0.254625,0.0665,0.69325,0.24050000000000002,4,0,2,2,0.2882428522530958,negative
2020-03-16,NKE,Consumer,-0.14006000000000002,0.0,0.8926000000000001,0.10740000000000001,5,0,4,1,0.28012000000000004,negative
2020-03-16,SBUX,Consumer,-0.10364374999999999,0.033437499999999995,0.8776875,0.0889375,16,0,11,5,0.16504708028601262,negative
2020-03-16,WMT,Consumer,-0.08831666666666667,0.0,0.9243333333333333,0.07566666666666667,6,0,4,2,0.14782230793159137,negative
2020-03-16,COP,Energy,-0.1956,0.0,0.8573333333333334,0.14266666666666666,3,0,1,2,0.19330749252594082,negative
2020-03-16,CVX,Energy,0.23156666666666667,0.15566666666666665,0.8443333333333333,0.0,3,2,1,0,0.17457675166591405,positive
2020-03-16,OXY,Energy,-0.009894117647058828,0.07352941176470588,0.8140000000000001,0.11252941176470588,17,4,8,5,0.3689948357212162,neutral
2020-03-16,SLB,Energy,0.064275,0.124,0.78525,0.09075,4,1,1,2,0.3554147392483885,positive
2020-03-16,XOM,Energy,-0.08689333333333332,0.054533333333333336,0.83,0.11539999999999999,15,3,4,8,0.3027844502098628,negative
2020-03-16,GS,Financials,-0.15030000000000002,0.11,0.7600000000000001,0.13,3,1,1,1,0.23295265613424546,negative
2020-03-16,MS,Financials,-0.05366666666666666,0.1475,0.7261666666666667,0.12616666666666668,6,2,2,2,0.34362229102444575,negative
2020-03-16,USB,Financials,-0.0211,0.08214285714285714,0.8600000000000001,0.057857142857142864,7,2,3,2,0.2538360044258047,neutral
2020-03-16,V,Financials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-16,WFC,Financials,-0.0715875,0.07975,0.820375,0.09975,8,2,3,3,0.29058419364058674,negative
2020-03-16,ABBV,Healthcare,0.0386,0.12840000000000001,0.8160000000000001,0.055600000000000004,5,1,3,1,0.22882580274086226,neutral
2020-03-16,AMGN,Healthcare,0.04813333333333334,0.18066666666666667,0.7683333333333332,0.051,3,1,1,1,0.3025545166669233,neutral
2020-03-16,GILD,Healthcare,0.03342,0.0862,0.8476000000000001,0.0663,10,3,5,2,0.24065846255637882,neutral
2020-03-16,MRK,Healthcare,-0.09866666666666667,0.04066666666666666,0.9083333333333333,0.051,3,0,2,1,0.13953573815414536,negative
2020-03-16,BA,Industrials,0.02598571428571428,0.09142857142857143,0.841857142857143,0.06671428571428571,7,2,3,2,0.35352752339233556,neutral
2020-03-16,CAT,Industrials,0.1228142857142857,0.12514285714285714,0.8092857142857143,0.06557142857142857,7,4,1,2,0.32036994878051944,positive
2020-03-16,GE,Industrials,0.038275,0.056,0.903,0.04075,4,1,3,0,0.06629424465969878,neutral
2020-03-16,MMM,Industrials,-0.03664999999999999,0.07150000000000001,0.8045,0.124,4,1,1,2,0.34402794581254587,neutral
2020-03-16,UPS,Industrials,0.1531,0.224,0.612,0.163,1,1,0,0,0.0,positive
2020-03-16,DD,Materials,-0.21286666666666668,0.022333333333333334,0.8713333333333333,0.10633333333333334,3,0,1,2,0.2169175777929386,negative
2020-03-16,DOW,Materials,0.06896666666666663,0.19366666666666665,0.7400000000000001,0.06633333333333334,3,2,0,1,0.41300581378743595,positive
2020-03-16,NEM,Materials,0.2643,0.11739999999999999,0.825,0.05740000000000001,5,2,2,1,0.39062112590078896,positive
2020-03-16,NUE,Materials,-0.1366,0.0,0.896,0.104,2,0,1,1,0.1366,negative
2020-03-16,AMT,RealEstate,0.1084625,0.072375,0.8835,0.044,8,3,4,1,0.24795144654498388,positive
2020-03-16,CCI,RealEstate,-0.15493333333333334,0.0,0.9279999999999999,0.072,3,0,2,1,0.2191088212636715,negative
2020-03-16,O,RealEstate,0.0,0.09,0.82,0.09,1,0,1,0,0.0,neutral
2020-03-16,PSA,RealEstate,0.296,0.239,0.761,0.0,1,1,0,0,0.0,positive
2020-03-16,ADBE,Tech,-0.3058666666666667,0.03266666666666667,0.7723333333333334,0.19499999999999998,3,0,1,2,0.21628039413892533,negative
2020-03-16,AMD,Tech,0.1212,0.152,0.7387142857142857,0.10942857142857143,7,3,3,1,0.3430506543188213,positive
2020-03-16,INTC,Tech,0.1328,0.11054545454545454,0.8764545454545455,0.013,11,3,8,0,0.2339938965792989,positive
2020-03-16,NVDA,Tech,-0.4203,0.049,0.7095,0.2415,2,0,0,2,0.038500000000000006,negative
2020-03-16,QCOM,Tech,-0.054266666666666664,0.122,0.7856666666666667,0.09233333333333334,3,1,1,1,0.31052580497529597,negative
2020-03-16,D,Utilities,0.28569999999999995,0.3255,0.6,0.074,2,1,0,1,0.3629,positive
2020-03-16,DUK,Utilities,0.26312857142857143,0.18542857142857144,0.7762857142857144,0.038142857142857145,7,5,1,1,0.2462770780719827,positive
2020-03-16,NEE,Utilities,0.13884000000000002,0.19419999999999998,0.7522,0.0534,5,3,1,1,0.17811080371499086,positive
2020-03-16,SO,Utilities,0.3101333333333333,0.15666666666666668,0.7956666666666666,0.04766666666666666,3,2,0,1,0.32204544537827096,positive
2020-03-17,CMCSA,Comm,-0.03062,0.0376,0.9168,0.0454,5,0,4,1,0.06124,neutral
2020-03-17,EA,Comm,0.21358333333333332,0.10116666666666667,0.8988333333333333,0.0,6,3,3,0,0.22428378167451657,positive
2020-03-17,T,Comm,-0.08333333333333333,0.0,0.9393333333333334,0.06066666666666667,3,0,2,1,0.11785113019775792,negative
2020-03-17,TMUS,Comm,0.15969999999999998,0.04,0.96,0.0,3,2,1,0,0.1741370915878253,positive
2020-03-17,DIS,Consumer,-0.001116666666666664,0.10216666666666667,0.79825,0.09949999999999999,12,3,4,5,0.3558516728295029,neutral
2020-03-17,KO,Consumer,-0.042666666666666665,0.021,0.9533333333333333,0.025666666666666667,3,0,2,1,0.06033977866125206,neutral
2020-03-17,NKE,Consumer,0.06957142857142856,0.10771428571428572,0.8548571428571429,0.03742857142857143,7,3,3,1,0.29807570809293066,positive
2020-03-17,SBUX,Consumer,0.2536,0.196,0.804,0.0,4,2,2,0,0.2943054195899219,positive
2020-03-17,WMT,Consumer,-0.021030000000000004,0.0872,0.8182,0.0946,10,2,6,2,0.38094741907512647,neutral
2020-03-17,COP,Energy,0.0116,0.1345,0.7809999999999999,0.0845,2,1,0,1,0.2616,neutral
2020-03-17,CVX,Energy,0.2732,0.149,0.851,0.0,1,1,0,0,0.0,positive
2020-03-17,OXY,Energy,-0.001799999999999996,0.075875,0.859125,0.064875,8,3,3,2,0.1872696117900606,neutral
2020-03-17,SLB,Energy,0.0116,0.1345,0.7809999999999999,0.0845,2,1,0,1,0.2616,neutral
2020-03-17,XOM,Energy,-0.16462,0.0746,0.7412,0.1842,5,2,1,2,0.4852487543518273,negative
2020-03-17,GS,Financials,0.26335,0.137,0.863,0.0,2,1,1,0,0.26335,positive
2020-03-17,MS,Financials,-0.6705,0.041,0.816,0.143,1,0,0,1,0.0,negative
2020-03-17,USB,Financials,0.131675,0.059,0.9410000000000001,0.0,4,1,3,0,0.2280677900866319,positive
2020-03-17,V,Financials,0.0,0.0,1.0,0.0,4,0,4,0,0.0,neutral
2020-03-17,WFC,Financials,-0.309925,0.01025,0.86275,0.127,4,0,1,3,0.23854269402981093,negative
2020-03-17,ABBV,Healthcare,0.19853333333333334,0.10333333333333333,0.8966666666666666,0.0,6,3,3,0,0.23123537551354226,positive
2020-03-17,ABT,Healthcare,0.4939,0.198,0.802,0.0,1,1,0,0,0.0,positive
2020-03-17,AMGN,Healthcare,0.4939,0.198,0.802,0.0,1,1,0,0,0.0,positive
2020-03-17,GILD,Healthcare,0.1409,0.149,0.8101666666666666,0.04066666666666666,6,2,3,1,0.33296368170317514,positive
2020-03-17,MRK,Healthcare,0.25826666666666664,0.11716666666666666,0.8676666666666666,0.015166666666666667,6,4,2,0,0.21716477359113492,positive
2020-03-17,BA,Industrials,0.05664444444444445,0.057555555555555554,0.9424444444444444,0.0,9,2,7,0,0.12169082053494888,positive
2020-03-17,CAT,Industrials,0.08399999999999999,0.0775,0.8145,0.10750000000000001,2,1,0,1,0.212,positive
2020-03-17,GE,Industrials,0.0,0.0,1.0,0.0,2,0,2,0,0.0,neutral
2020-03-17,MMM,Industrials,-0.128,0.0,0.87,0.13,1,0,0,1,0.0,negative
2020-03-17,DOW,Materials,0.19251666666666667,0.11316666666666665,0.8515,0.035333333333333335,6,3,3,0,0.21723913411006057,positive
2020-03-17,NEM,Materials,0.0,0.0,1.0,0.0,1,0,1,0,0.0,neutral
2020-03-17,SHW,Materials,0.335025,0.1955,0.8045,0.0,4,3,1,0,0.2596415064564986,positive
2020-03-17,AMT,RealEstate,0.2083,0.153,0.847,0.0,3,1,2,0,0.29458068504231566,positive
2020-03-17,O,RealEstate,0.1591,0.102,0.898,0.0,2,1,1,0,0.1591,positive
2020-03-17,ADBE,Tech,0.1708,0.12840000000000001,0.827,0.044599999999999994,5,2,1,2,0.31840148240860944,positive
2020-03-17,AMD,Tech,0.18200000000000002,0.11066666666666665,0.8616666666666667,0.02766666666666667,3,2,1,0,0.1300563980228065,positive
2020-03-17,INTC,Tech,0.008537499999999996,0.080125,0.8245,0.095375,8,2,4,2,0.31637502642236165,neutral
2020-03-17,NVDA,Tech,0.148,0.075,0.8835,0.0415,2,1,1,0,0.148,positive
2020-03-17,QCOM,Tech,0.09866666666666667,0.049999999999999996,0.9223333333333333,0.02766666666666667,3,1,2,0,0.13953573815414536,positive
2020-03-17,D,Utilities,0.1531,0.215,0.65,0.135,1,1,0,0,0.0,positive
2020-03-17,DUK,Utilities,0.1531,0.215,0.65,0.135,1,1,0,0,0.0,positive
2020-03-17,NEE,Utilities,0.22123333333333337,0.15466666666666665,0.8003333333333332,0.045000000000000005,3,2,1,0,0.21394657173125156,positive
2020-03-17,SO,Utilities,0.395,0.2585,0.6739999999999999,0.0675,2,2,0,0,0.2419,positive
2020-03-18,CMCSA,Comm,0.0,0.108,0.784,0.108,1,0,1,0,0.0,neutral
2020-03-18,EA,Comm,-0.3818,0.0,0.809,0.191,1,0,0,1,0.0,negative
2020-03-18,T,Comm,0.13928000000000001,0.1688,0.8016,0.029599999999999998,5,3,2,0,0.16107486954829422,positive
2020-03-18,TMUS,Comm,0.1101,0.105,0.895,0.0,4,1,3,0,0.1906987939133334,positive
2020-03-18,DIS,Consumer,-0.05922222222222221,0.09988888888888889,0.7751111111111111,0.125,9,2,3,4,0.41892562792027305,negative
2020-03-18,KO,Consumer,-0.31008571428571424,0.008142857142857143,0.8495714285714285,0.14214285714285715,7,0,3,4,0.2824018941082343,negative
2020-03-18,NKE,Consumer,0.31845,0.148,0.852,0.0,2,1,1,0,0.31845,positive
2020-03-18,SBUX,Consumer,0.22263333333333335,0.13933333333333334,0.8606666666666666,0.0,6,3,3,0,0.23925401889112657,positive
2020-03-18,WMT,Consumer,-0.021454545454545452,0.06872727272727273,0.8600000000000001,0.07127272727272728,11,2,6,3,0.2641280900129411,neutral
2020-03-18,COP,Energy,0.1404,0.1035,0.8675,0.028999999999999998,6,3,3,0,0.14060554754347354,positive
2020-03-18,CVX,Energy,-0.0034999999999999845,0.10716666666666667,0.7825000000000001,0.11033333333333332,6,3,1,2,0.34607439469955975,neutral
